"","seqnames1","start1","end1","node.class1","seqnames2","start2","end2","node.class2","counts","name","interaction.type"
"190","chr15",40101998,40110762,"promoter","chr15",40149340,40154953,"distal",5.22613063935751e-11,"chr15:40101998-40110762_chr15:40149340-40154953","pe"
"191","chr15",40101998,40110762,"promoter","chr15",40237506,40243364,"promoter",0,"chr15:40101998-40110762_chr15:40237506-40243364","pp"
"192","chr15",40101998,40110762,"promoter","chr15",40278706,40300304,"promoter",0,"chr15:40101998-40110762_chr15:40278706-40300304","pp"
"193","chr15",40101998,40110762,"promoter","chr15",40321593,40329530,"promoter",0,"chr15:40101998-40110762_chr15:40321593-40329530","pp"
"194","chr15",40101998,40110762,"promoter","chr15",40592839,40597652,"promoter",2.05835348765504e-13,"chr15:40101998-40110762_chr15:40592839-40597652","pp"
"195","chr15",40101998,40110762,"promoter","chr15",40692542,40698502,"promoter",5.57409673973552e-11,"chr15:40101998-40110762_chr15:40692542-40698502","pp"
"196","chr15",40101998,40110762,"promoter","chr15",40951727,40956792,"promoter",8.89818092564276e-06,"chr15:40101998-40110762_chr15:40951727-40956792","pp"
"197","chr15",40101998,40110762,"promoter","chr15",41229462,41233747,"promoter",5.39244493502622e-09,"chr15:40101998-40110762_chr15:41229462-41233747","pp"
"198","chr15",40101998,40110762,"promoter","chr15",41619874,41623742,"promoter",2.28256635814716e-09,"chr15:40101998-40110762_chr15:41619874-41623742","pp"
"199","chr15",40149340,40154953,"distal","chr15",40159968,40165159,"promoter",4.21787049731392e-11,"chr15:40149340-40154953_chr15:40159968-40165159","pe"
"200","chr15",40149340,40154953,"distal","chr15",40278706,40300304,"promoter",0.00130334060070347,"chr15:40149340-40154953_chr15:40278706-40300304","pe"
"201","chr15",40149340,40154953,"distal","chr15",40336299,40342592,"promoter",1.90001899769143e-08,"chr15:40149340-40154953_chr15:40336299-40342592","pe"
"202","chr15",40159968,40165159,"promoter","chr15",40278706,40300304,"promoter",0,"chr15:40159968-40165159_chr15:40278706-40300304","pp"
"203","chr15",40159968,40165159,"promoter","chr15",40321593,40329530,"promoter",0,"chr15:40159968-40165159_chr15:40321593-40329530","pp"
"204","chr15",40159968,40165159,"promoter","chr15",40336299,40342592,"promoter",0,"chr15:40159968-40165159_chr15:40336299-40342592","pp"
"205","chr15",40159968,40165159,"promoter","chr15",40434248,40446899,"promoter",0,"chr15:40159968-40165159_chr15:40434248-40446899","pp"
"206","chr15",40159968,40165159,"promoter","chr15",40562025,40567033,"promoter",1.33709482597055e-07,"chr15:40159968-40165159_chr15:40562025-40567033","pp"
"207","chr15",40159968,40165159,"promoter","chr15",40567556,40571903,"promoter",4.17877978211578e-05,"chr15:40159968-40165159_chr15:40567556-40571903","pp"
"208","chr15",40237506,40243364,"promoter","chr15",40434248,40446899,"promoter",0,"chr15:40237506-40243364_chr15:40434248-40446899","pp"
"209","chr15",40237506,40243364,"promoter","chr15",40567556,40571903,"promoter",6.70284565766899e-05,"chr15:40237506-40243364_chr15:40567556-40571903","pp"
"210","chr15",40278706,40300304,"promoter","chr15",40465228,40480467,"promoter",2.18052691458581e-08,"chr15:40278706-40300304_chr15:40465228-40480467","pp"
"211","chr15",40278706,40300304,"promoter","chr15",40592839,40597652,"promoter",3.11350945025879e-12,"chr15:40278706-40300304_chr15:40592839-40597652","pp"
"212","chr15",40312865,40314728,"distal","chr15",40434248,40446899,"promoter",4.90014706127084e-05,"chr15:40312865-40314728_chr15:40434248-40446899","pe"
"213","chr15",40321593,40329530,"promoter","chr15",40381225,40385737,"promoter",4.44089209850063e-16,"chr15:40321593-40329530_chr15:40381225-40385737","pp"
"214","chr15",40321593,40329530,"promoter","chr15",40404012,40409141,"promoter",0,"chr15:40321593-40329530_chr15:40404012-40409141","pp"
"215","chr15",40321593,40329530,"promoter","chr15",40506103,40513521,"distal",2.4875529636148e-08,"chr15:40321593-40329530_chr15:40506103-40513521","pe"
"216","chr15",40321593,40329530,"promoter","chr15",40567556,40571903,"promoter",1.11022302462516e-16,"chr15:40321593-40329530_chr15:40567556-40571903","pp"
"217","chr15",40321593,40329530,"promoter","chr15",40805536,40810783,"promoter",7.06433201935752e-08,"chr15:40321593-40329530_chr15:40805536-40810783","pp"
"218","chr15",40321593,40329530,"promoter","chr15",41229462,41233747,"promoter",7.89412277524271e-06,"chr15:40321593-40329530_chr15:41229462-41233747","pp"
"219","chr15",40321593,40329530,"promoter","chr15",42206028,42210488,"promoter",1.8637119201248e-06,"chr15:40321593-40329530_chr15:42206028-42210488","pp"
"220","chr15",40336299,40342592,"promoter","chr15",40506103,40513521,"distal",2.80507617134163e-10,"chr15:40336299-40342592_chr15:40506103-40513521","pe"
"221","chr15",40336299,40342592,"promoter","chr15",40562025,40567033,"promoter",0,"chr15:40336299-40342592_chr15:40562025-40567033","pp"
"222","chr15",40336299,40342592,"promoter","chr15",40588888,40592006,"distal",7.44483545478403e-07,"chr15:40336299-40342592_chr15:40588888-40592006","pe"
"223","chr15",40336299,40342592,"promoter","chr15",40692542,40698502,"promoter",0,"chr15:40336299-40342592_chr15:40692542-40698502","pp"
"224","chr15",40336299,40342592,"promoter","chr15",40751498,40756900,"promoter",0,"chr15:40336299-40342592_chr15:40751498-40756900","pp"
"225","chr15",40336299,40342592,"promoter","chr15",40761436,40773064,"promoter",5.55111512312578e-16,"chr15:40336299-40342592_chr15:40761436-40773064","pp"
"226","chr15",40336299,40342592,"promoter","chr15",40871298,40875978,"promoter",8.65894023149849e-11,"chr15:40336299-40342592_chr15:40871298-40875978","pp"
"227","chr15",40336299,40342592,"promoter","chr15",40892696,40897589,"promoter",0,"chr15:40336299-40342592_chr15:40892696-40897589","pp"
"228","chr15",40336299,40342592,"promoter","chr15",40951727,40956792,"promoter",4.983280454951e-11,"chr15:40336299-40342592_chr15:40951727-40956792","pp"
"229","chr15",40336299,40342592,"promoter","chr15",41329796,41339270,"promoter",6.71730608181598e-06,"chr15:40336299-40342592_chr15:41329796-41339270","pp"
"230","chr15",40355218,40360561,"promoter","chr15",40434248,40446899,"promoter",0,"chr15:40355218-40360561_chr15:40434248-40446899","pp"
"231","chr15",40355218,40360561,"promoter","chr15",40465228,40480467,"promoter",1.86990423145517e-11,"chr15:40355218-40360561_chr15:40465228-40480467","pp"
"232","chr15",40355218,40360561,"promoter","chr15",40506103,40513521,"distal",1.06953345454519e-05,"chr15:40355218-40360561_chr15:40506103-40513521","pe"
"233","chr15",40355218,40360561,"promoter","chr15",40592839,40597652,"promoter",0,"chr15:40355218-40360561_chr15:40592839-40597652","pp"
"234","chr15",40355218,40360561,"promoter","chr15",40692542,40698502,"promoter",2.66453525910038e-15,"chr15:40355218-40360561_chr15:40692542-40698502","pp"
"235","chr15",40355218,40360561,"promoter","chr15",40751498,40756900,"promoter",4.29679921916115e-05,"chr15:40355218-40360561_chr15:40751498-40756900","pp"
"236","chr15",40355218,40360561,"promoter","chr15",40761436,40773064,"promoter",3.97017017095269e-05,"chr15:40355218-40360561_chr15:40761436-40773064","pp"
"237","chr15",40355218,40360561,"promoter","chr15",40892696,40897589,"promoter",8.23089374435426e-11,"chr15:40355218-40360561_chr15:40892696-40897589","pp"
"238","chr15",40355218,40360561,"promoter","chr15",41772613,41781179,"promoter",3.35938198081642e-06,"chr15:40355218-40360561_chr15:41772613-41781179","pp"
"239","chr15",40381225,40385737,"promoter","chr15",40562025,40567033,"promoter",0,"chr15:40381225-40385737_chr15:40562025-40567033","pp"
"240","chr15",40381225,40385737,"promoter","chr15",40567556,40571903,"promoter",0,"chr15:40381225-40385737_chr15:40567556-40571903","pp"
"241","chr15",40381225,40385737,"promoter","chr15",40592839,40597652,"promoter",0,"chr15:40381225-40385737_chr15:40592839-40597652","pp"
"242","chr15",40381225,40385737,"promoter","chr15",40692542,40698502,"promoter",0,"chr15:40381225-40385737_chr15:40692542-40698502","pp"
"243","chr15",40381225,40385737,"promoter","chr15",40761436,40773064,"promoter",1.22124532708767e-15,"chr15:40381225-40385737_chr15:40761436-40773064","pp"
"244","chr15",40381225,40385737,"promoter","chr15",40805536,40810783,"promoter",1.08750225935594e-07,"chr15:40381225-40385737_chr15:40805536-40810783","pp"
"245","chr15",40381225,40385737,"promoter","chr15",41415031,41420506,"promoter",6.65543376454636e-06,"chr15:40381225-40385737_chr15:41415031-41420506","pp"
"246","chr15",40404012,40409141,"promoter","chr15",40465228,40480467,"promoter",1.96421437603789e-06,"chr15:40404012-40409141_chr15:40465228-40480467","pp"
"247","chr15",40404012,40409141,"promoter","chr15",40506103,40513521,"distal",0,"chr15:40404012-40409141_chr15:40506103-40513521","pe"
"248","chr15",40404012,40409141,"promoter","chr15",40581304,40585464,"distal",4.08894955206129e-06,"chr15:40404012-40409141_chr15:40581304-40585464","pe"
"249","chr15",40404012,40409141,"promoter","chr15",40592839,40597652,"promoter",0,"chr15:40404012-40409141_chr15:40592839-40597652","pp"
"250","chr15",40404012,40409141,"promoter","chr15",40692542,40698502,"promoter",0,"chr15:40404012-40409141_chr15:40692542-40698502","pp"
"251","chr15",40404012,40409141,"promoter","chr15",40751498,40756900,"promoter",5.69757796498038e-10,"chr15:40404012-40409141_chr15:40751498-40756900","pp"
"252","chr15",40404012,40409141,"promoter","chr15",40805536,40810783,"promoter",1.26072353889839e-07,"chr15:40404012-40409141_chr15:40805536-40810783","pp"
"253","chr15",40404012,40409141,"promoter","chr15",40842810,40846464,"promoter",9.61017261325026e-08,"chr15:40404012-40409141_chr15:40842810-40846464","pp"
"254","chr15",40404012,40409141,"promoter","chr15",40871298,40875978,"promoter",1.49007806093948e-10,"chr15:40404012-40409141_chr15:40871298-40875978","pp"
"255","chr15",40404012,40409141,"promoter","chr15",40939949,40946446,"terminator",2.21497080710176e-05,"chr15:40404012-40409141_chr15:40939949-40946446","pe"
"256","chr15",40404012,40409141,"promoter","chr15",41329796,41339270,"promoter",0,"chr15:40404012-40409141_chr15:41329796-41339270","pp"
"257","chr15",40434248,40446899,"promoter","chr15",40551371,40554571,"terminator",6.85153471424726e-06,"chr15:40434248-40446899_chr15:40551371-40554571","pe"
"258","chr15",40434248,40446899,"promoter","chr15",40562025,40567033,"promoter",0,"chr15:40434248-40446899_chr15:40562025-40567033","pp"
"259","chr15",40434248,40446899,"promoter","chr15",40581304,40585464,"distal",0,"chr15:40434248-40446899_chr15:40581304-40585464","pe"
"260","chr15",40434248,40446899,"promoter","chr15",40588888,40592006,"distal",0,"chr15:40434248-40446899_chr15:40588888-40592006","pe"
"261","chr15",40434248,40446899,"promoter","chr15",40623130,40625216,"promoter",0.000363798980039354,"chr15:40434248-40446899_chr15:40623130-40625216","pp"
"262","chr15",40434248,40446899,"promoter","chr15",40751498,40756900,"promoter",0,"chr15:40434248-40446899_chr15:40751498-40756900","pp"
"263","chr15",40434248,40446899,"promoter","chr15",40761436,40773064,"promoter",0,"chr15:40434248-40446899_chr15:40761436-40773064","pp"
"264","chr15",40434248,40446899,"promoter","chr15",40805536,40810783,"promoter",0,"chr15:40434248-40446899_chr15:40805536-40810783","pp"
"265","chr15",40434248,40446899,"promoter","chr15",40923331,40935672,"promoter",0,"chr15:40434248-40446899_chr15:40923331-40935672","pp"
"266","chr15",40434248,40446899,"promoter","chr15",40939949,40946446,"terminator",2.59351804257069e-05,"chr15:40434248-40446899_chr15:40939949-40946446","pe"
"267","chr15",40434248,40446899,"promoter","chr15",40951727,40956792,"promoter",0,"chr15:40434248-40446899_chr15:40951727-40956792","pp"
"268","chr15",40434248,40446899,"promoter","chr15",41113692,41118348,"promoter",0,"chr15:40434248-40446899_chr15:41113692-41118348","pp"
"269","chr15",40434248,40446899,"promoter","chr15",41603087,41605412,"distal",5.01540227726416e-06,"chr15:40434248-40446899_chr15:41603087-41605412","pe"
"270","chr15",40465228,40480467,"promoter","chr15",40592839,40597652,"promoter",0,"chr15:40465228-40480467_chr15:40592839-40597652","pp"
"271","chr15",40465228,40480467,"promoter","chr15",40692542,40698502,"promoter",2.22044604925031e-16,"chr15:40465228-40480467_chr15:40692542-40698502","pp"
"272","chr15",40465228,40480467,"promoter","chr15",40805536,40810783,"promoter",2.77555756156289e-15,"chr15:40465228-40480467_chr15:40805536-40810783","pp"
"273","chr15",40465228,40480467,"promoter","chr15",40892696,40897589,"promoter",4.00568467284756e-13,"chr15:40465228-40480467_chr15:40892696-40897589","pp"
"274","chr15",40465228,40480467,"promoter","chr15",41490750,41498063,"promoter",6.11697799990374e-06,"chr15:40465228-40480467_chr15:41490750-41498063","pp"
"275","chr15",40506103,40513521,"distal","chr15",40562025,40567033,"promoter",0.000188746332788536,"chr15:40506103-40513521_chr15:40562025-40567033","pe"
"276","chr15",40506103,40513521,"distal","chr15",40567556,40571903,"promoter",0.0033516909983129,"chr15:40506103-40513521_chr15:40567556-40571903","pe"
"277","chr15",40506103,40513521,"distal","chr15",40592839,40597652,"promoter",0.000329337734423896,"chr15:40506103-40513521_chr15:40592839-40597652","pe"
"278","chr15",40506103,40513521,"distal","chr15",40692542,40698502,"promoter",0,"chr15:40506103-40513521_chr15:40692542-40698502","pe"
"279","chr15",40506103,40513521,"distal","chr15",40805536,40810783,"promoter",7.32747196252603e-15,"chr15:40506103-40513521_chr15:40805536-40810783","pe"
"280","chr15",40506103,40513521,"distal","chr15",40892696,40897589,"promoter",0,"chr15:40506103-40513521_chr15:40892696-40897589","pe"
"281","chr15",40506103,40513521,"distal","chr15",40951727,40956792,"promoter",9.86111454714944e-08,"chr15:40506103-40513521_chr15:40951727-40956792","pe"
"282","chr15",40551371,40554571,"terminator","chr15",40805536,40810783,"promoter",0.000127927762706315,"chr15:40551371-40554571_chr15:40805536-40810783","pe"
"283","chr15",40562025,40567033,"promoter","chr15",40567556,40571903,"promoter",0,"chr15:40562025-40567033_chr15:40567556-40571903","pp"
"284","chr15",40562025,40567033,"promoter","chr15",40581304,40585464,"distal",9.13506096322791e-08,"chr15:40562025-40567033_chr15:40581304-40585464","pe"
"285","chr15",40562025,40567033,"promoter","chr15",40588888,40592006,"distal",0.00303072275633642,"chr15:40562025-40567033_chr15:40588888-40592006","pe"
"286","chr15",40562025,40567033,"promoter","chr15",40692542,40698502,"promoter",0,"chr15:40562025-40567033_chr15:40692542-40698502","pp"
"287","chr15",40562025,40567033,"promoter","chr15",40751498,40756900,"promoter",0,"chr15:40562025-40567033_chr15:40751498-40756900","pp"
"288","chr15",40562025,40567033,"promoter","chr15",40761436,40773064,"promoter",0,"chr15:40562025-40567033_chr15:40761436-40773064","pp"
"289","chr15",40562025,40567033,"promoter","chr15",40871298,40875978,"promoter",0,"chr15:40562025-40567033_chr15:40871298-40875978","pp"
"290","chr15",40562025,40567033,"promoter","chr15",40892696,40897589,"promoter",0,"chr15:40562025-40567033_chr15:40892696-40897589","pp"
"291","chr15",40562025,40567033,"promoter","chr15",40904912,40908555,"promoter",1.38078437572631e-12,"chr15:40562025-40567033_chr15:40904912-40908555","pp"
"292","chr15",40562025,40567033,"promoter","chr15",40951727,40956792,"promoter",0,"chr15:40562025-40567033_chr15:40951727-40956792","pp"
"293","chr15",40562025,40567033,"promoter","chr15",41113692,41118348,"promoter",4.97387033782104e-08,"chr15:40562025-40567033_chr15:41113692-41118348","pp"
"294","chr15",40562025,40567033,"promoter","chr15",41329796,41339270,"promoter",0,"chr15:40562025-40567033_chr15:41329796-41339270","pp"
"295","chr15",40562025,40567033,"promoter","chr15",41398114,41404314,"promoter",9.32829183519779e-06,"chr15:40562025-40567033_chr15:41398114-41404314","pp"
"296","chr15",40567556,40571903,"promoter","chr15",40581304,40585464,"distal",3.44169137633799e-15,"chr15:40567556-40571903_chr15:40581304-40585464","pe"
"297","chr15",40567556,40571903,"promoter","chr15",40588888,40592006,"distal",0,"chr15:40567556-40571903_chr15:40588888-40592006","pe"
"298","chr15",40567556,40571903,"promoter","chr15",40805536,40810783,"promoter",0,"chr15:40567556-40571903_chr15:40805536-40810783","pp"
"299","chr15",40567556,40571903,"promoter","chr15",40842810,40846464,"promoter",1.98122762640196e-09,"chr15:40567556-40571903_chr15:40842810-40846464","pp"
"300","chr15",40567556,40571903,"promoter","chr15",40892696,40897589,"promoter",0,"chr15:40567556-40571903_chr15:40892696-40897589","pp"
"301","chr15",40567556,40571903,"promoter","chr15",40904912,40908555,"promoter",2.88657986402541e-15,"chr15:40567556-40571903_chr15:40904912-40908555","pp"
"302","chr15",40567556,40571903,"promoter","chr15",40939949,40946446,"terminator",1.65173621224923e-07,"chr15:40567556-40571903_chr15:40939949-40946446","pe"
"303","chr15",40567556,40571903,"promoter","chr15",41329796,41339270,"promoter",0,"chr15:40567556-40571903_chr15:41329796-41339270","pp"
"304","chr15",40567556,40571903,"promoter","chr15",41583320,41586742,"terminator",6.33903613800335e-06,"chr15:40567556-40571903_chr15:41583320-41586742","pe"
