chr.x	start.x	end.x	chr.y	start.y	end.y	hAstro	U3028	loopWidth	mango.FDR	mango.P	loopID	total_counts
185151	chr15	25309408	25316582	chr15	25432124	25440977	4	0	123555	3.27624688179337e-06	1.17431726742723e-06	chr15:25309408-25316582_chr15:25432124-25440977	4
185152	chr15	25415051	25417907	chr15	25682351	25686869	0	2	268131	0.000217754645440813	0.000122608589079976	chr15:25415051-25417907_chr15:25682351-25686869	2
185153	chr15	25419704	25423291	chr15	25682351	25686869	0	2	263112	0.000222957008340565	0.000125741429909842	chr15:25419704-25423291_chr15:25682351-25686869	2
185154	chr15	25432124	25440977	chr15	25669097	25672047	0	2	234021	0.000288934843024158	0.00016605223869337	chr15:25432124-25440977_chr15:25669097-25672047	2
185155	chr15	25432124	25440977	chr15	25774484	25776713	0	0	339048	0.000124399722034345	6.68099838240233e-05	chr15:25432124-25440977_chr15:25774484-25776713	0
185156	chr15	25432124	25440977	chr15	25847657	25853203	1	1	413879	7.73186575481319e-05	3.95639844756879e-05	chr15:25432124-25440977_chr15:25847657-25853203	2
185157	chr15	25432124	25440977	chr15	25932799	25934852	0	0	497275	5.38292792561157e-05	2.64645142842301e-05	chr15:25432124-25440977_chr15:25932799-25934852	0
185158	chr15	25432124	25440977	chr15	26024798	26026635	0	0	589166	3.8991931658083e-05	1.84490481769384e-05	chr15:25432124-25440977_chr15:26024798-26026635	0
185159	chr15	25432124	25440977	chr15	26079817	26084434	0	0	645575	3.3459836806985e-05	1.55390256508792e-05	chr15:25432124-25440977_chr15:26079817-26084434	0
185160	chr15	25432124	25440977	chr15	26966364	26979692	0	0	1536477	7.38775827603852e-06	2.82969335174688e-06	chr15:25432124-25440977_chr15:26966364-26979692	0
185161	chr15	25669097	25672047	chr15	25859354	25865061	0	0	191635	5.54892138599504e-08	1.63157594101904e-08	chr15:25669097-25672047_chr15:25859354-25865061	0
185162	chr15	25847657	25853203	chr15	25859354	25865061	1	0	11777	1.67927885015954e-12	3.22408766351145e-13	chr15:25847657-25853203_chr15:25859354-25865061	1
185163	chr15	25847657	25853203	chr15	26079817	26084434	0	0	231695	1.75784123265988e-08	4.82260154033298e-09	chr15:25847657-25853203_chr15:26079817-26084434	0
185164	chr15	25847657	25853203	chr15	26761945	26775964	0	0	918524	1.79737105985209e-05	7.71611729333266e-06	chr15:25847657-25853203_chr15:26761945-26775964	0
185165	chr15	25847657	25853203	chr15	26865269	26869544	0	0	1016976	1.55321539248276e-05	6.54142987055462e-06	chr15:25847657-25853203_chr15:26865269-26869544	0
185166	chr15	25859354	25865061	chr15	26079817	26084434	0	0	219918	2.3840039753734e-08	6.6628649264544e-09	chr15:25859354-25865061_chr15:26079817-26084434	0
185167	chr15	25859354	25865061	chr15	26865269	26869544	0	0	1005199	2.9313126298698e-08	8.29509794186833e-09	chr15:25859354-25865061_chr15:26865269-26869544	0
185168	chr15	26079817	26084434	chr15	26761945	26775964	0	0	686829	3.00574969646209e-05	1.37699845121908e-05	chr15:26079817-26084434_chr15:26761945-26775964	0
185169	chr15	26079817	26084434	chr15	26865269	26869544	0	0	785281	2.44788992162304e-05	1.09353679593749e-05	chr15:26079817-26084434_chr15:26865269-26869544	0
185170	chr15	26621046	26623631	chr15	26761945	26775964	0	0	146616	2.08866151220977e-15	3.33066907387547e-16	chr15:26621046-26623631_chr15:26761945-26775964	0
185171	chr15	26621046	26623631	chr15	26865269	26869544	0	0	245068	0.000265527082127713	0.000151688976518183	chr15:26621046-26623631_chr15:26865269-26869544	0
185172	chr15	26621046	26623631	chr15	26966364	26979692	0	0	350689	6.16864174047371e-07	2.06913132183573e-07	chr15:26621046-26623631_chr15:26966364-26979692	0
185173	chr15	26627666	26630503	chr15	26761945	26775964	0	0	139870	0	0	chr15:26627666-26630503_chr15:26761945-26775964	0
185174	chr15	26627666	26630503	chr15	26887001	26895723	0	0	262277	0.000213938913837417	0.000120277796329615	chr15:26627666-26630503_chr15:26887001-26895723	0
185175	chr15	26631680	26634554	chr15	26761945	26775964	0	0	135837	0	0	chr15:26631680-26634554_chr15:26761945-26775964	0
185176	chr15	26631680	26634554	chr15	26865269	26869544	0	0	234289	0.000299652856480911	0.00017265933294186	chr15:26631680-26634554_chr15:26865269-26869544	0
185177	chr15	26660693	26664131	chr15	26761945	26775964	0	0	106542	0	0	chr15:26660693-26664131_chr15:26761945-26775964	0
185178	chr15	26681196	26684766	chr15	26761945	26775964	0	0	85973	3.16123031832958e-09	7.92426346762909e-10	chr15:26681196-26684766_chr15:26761945-26775964	0
185179	chr15	26681196	26684766	chr15	26966364	26979692	0	0	290047	0.000165703545996219	9.12631817242548e-05	chr15:26681196-26684766_chr15:26966364-26979692	0
185180	chr15	26736308	26740013	chr15	26761945	26775964	0	0	30794	0.00019769446756289	0.000110468403036967	chr15:26736308-26740013_chr15:26761945-26775964	0
185181	chr15	26736308	26740013	chr15	26966364	26979692	0	0	234867	0.00028190948501273	0.000161736773279353	chr15:26736308-26740013_chr15:26966364-26979692	0
185182	chr15	26750564	26753296	chr15	26761945	26775964	0	0	17024	0.00120775206741228	0.000747557616372019	chr15:26750564-26753296_chr15:26761945-26775964	0
185183	chr15	26761945	26775964	chr15	26865269	26869544	0	0	98452	1.06776887132746e-13	1.89848137210902e-14	chr15:26761945-26775964_chr15:26865269-26869544	0
185184	chr15	26761945	26775964	chr15	26887001	26895723	0	0	122407	3.894280893746e-06	1.40357573785721e-06	chr15:26761945-26775964_chr15:26887001-26895723	0
185185	chr15	26761945	26775964	chr15	26966364	26979692	0	0	204073	0.000434421566866144	0.000256210513786215	chr15:26761945-26775964_chr15:26966364-26979692	0
185186	chr15	26761945	26775964	chr15	27023868	27027082	0	0	256520	1.02800711049481e-08	2.73196443245638e-09	chr15:26761945-26775964_chr15:27023868-27027082	0
185187	chr15	26887001	26895723	chr15	26966364	26979692	0	0	81666	0	0	chr15:26887001-26895723_chr15:26966364-26979692	0
185188	chr15	26887001	26895723	chr15	27023868	27027082	0	0	134113	0.00238206090118875	0.00150748100893738	chr15:26887001-26895723_chr15:27023868-27027082	0
185189	chr15	26887001	26895723	chr15	27262745	27266642	0	0	373331	9.93985109993961e-05	5.22182284936612e-05	chr15:26887001-26895723_chr15:27262745-27266642	0
185190	chr15	26887001	26895723	chr15	27327581	27329908	0	0	437382	6.84747534502296e-05	3.45844363600634e-05	chr15:26887001-26895723_chr15:27327581-27329908	0
185191	chr15	26899836	26902534	chr15	26966364	26979692	0	0	71843	1.61668782313484e-05	6.84366055359042e-06	chr15:26899836-26902534_chr15:26966364-26979692	0
185192	chr15	26899836	26902534	chr15	27587156	27590724	0	0	687755	2.97698737944295e-05	1.36204668017559e-05	chr15:26899836-26902534_chr15:27587156-27590724	0
185193	chr15	26966364	26979692	chr15	26984486	26988293	0	0	13361	1.41291136656807e-12	2.70117261891301e-13	chr15:26966364-26979692_chr15:26984486-26988293	0
185194	chr15	26966364	26979692	chr15	27023868	27027082	0	0	52447	2.83494289223131e-06	1.01096125337818e-06	chr15:26966364-26979692_chr15:27023868-27027082	0
185195	chr15	26966364	26979692	chr15	27171431	27173770	0	0	199572	0.000454077530469832	0.000268545014040944	chr15:26966364-26979692_chr15:27171431-27173770	0
185196	chr15	26966364	26979692	chr15	27262745	27266642	0	0	291665	0	0	chr15:26966364-26979692_chr15:27262745-27266642	0
185197	chr15	26966364	26979692	chr15	27327581	27329908	0	0	355716	0.000104779121692441	5.53459668457545e-05	chr15:26966364-26979692_chr15:27327581-27329908	0
185198	chr15	26966364	26979692	chr15	27412505	27415516	0	0	440982	2.88681328400246e-07	9.32465697989215e-08	chr15:26966364-26979692_chr15:27412505-27415516	0
185199	chr15	27327581	27329908	chr15	27587156	27590724	0	1	260195	0.000216088833459671	0.000121590488330825	chr15:27327581-27329908_chr15:27587156-27590724	1
185200	chr15	33193344	33196391	chr15	33199594	33203518	0	5	6688	7.40728434234374e-07	2.50644681676349e-07	chr15:33193344-33196391_chr15:33199594-33203518	5
185201	chr15	33199594	33203518	chr15	34098771	34104136	0	0	899897	1.83190260048144e-05	7.88332665901947e-06	chr15:33199594-33203518_chr15:34098771-34104136	0
185202	chr15	33199594	33203518	chr15	34363948	34369467	0	0	1165151	1.17435044587457e-05	4.7677768666432e-06	chr15:33199594-33203518_chr15:34363948-34369467	0
185203	chr15	33199594	33203518	chr15	34512205	34516531	0	0	1312812	9.52539278838317e-06	3.76288458359131e-06	chr15:33199594-33203518_chr15:34512205-34516531	0
185204	chr15	33308887	33313094	chr15	33611545	33614080	0	0	301822	0.000158141841283562	8.67457951279071e-05	chr15:33308887-33313094_chr15:33611545-33614080	0
185205	chr15	33308887	33313094	chr15	34037019	34040601	0	0	727819	1.23852450330636e-10	2.77623479760791e-11	chr15:33308887-33313094_chr15:34037019-34040601	0
185206	chr15	33308887	33313094	chr15	34098771	34104136	0	1	790463	2.37328235881768e-05	1.0557393106847e-05	chr15:33308887-33313094_chr15:34098771-34104136	1
185207	chr15	33337275	33341998	chr15	34363948	34369467	0	0	1027071	1.46442506879459e-05	6.11835879271716e-06	chr15:33337275-33341998_chr15:34363948-34369467	0
185208	chr15	33356978	33359643	chr15	34037019	34040601	0	0	680499	3.07518967355998e-05	1.41267864849359e-05	chr15:33356978-33359643_chr15:34037019-34040601	0
185209	chr15	34037019	34040601	chr15	34046460	34052373	0	0	10606	5.84103957822289e-06	2.17594047813296e-06	chr15:34037019-34040601_chr15:34046460-34052373	0
185210	chr15	34037019	34040601	chr15	34098771	34104136	0	3	62643	2.04729736179576e-06	7.21473223164182e-07	chr15:34037019-34040601_chr15:34098771-34104136	3
185211	chr15	34037019	34040601	chr15	34206781	34211477	0	2	170319	0	0	chr15:34037019-34040601_chr15:34206781-34211477	2
185212	chr15	34037019	34040601	chr15	34222941	34227571	0	2	186446	0	0	chr15:34037019-34040601_chr15:34222941-34227571	2
185213	chr15	34037019	34040601	chr15	34334321	34339319	0	3	298010	1.72504858824805e-11	3.58446605730478e-12	chr15:34037019-34040601_chr15:34334321-34339319	3
185214	chr15	34037019	34040601	chr15	34340172	34344132	0	1	303342	3.98293132178353e-14	6.88338275267597e-15	chr15:34037019-34040601_chr15:34340172-34344132	1
185215	chr15	34037019	34040601	chr15	34363948	34369467	0	2	327897	0	0	chr15:34037019-34040601_chr15:34363948-34369467	2
185216	chr15	34037019	34040601	chr15	34434533	34439658	0	0	398285	1.29175808437431e-09	3.15396153638403e-10	chr15:34037019-34040601_chr15:34434533-34439658	0
185217	chr15	34037019	34040601	chr15	34512205	34516531	0	2	475558	0	0	chr15:34037019-34040601_chr15:34512205-34516531	2
185218	chr15	34037019	34040601	chr15	34579527	34590381	0	1	546144	0	0	chr15:34037019-34040601_chr15:34579527-34590381	1
185219	chr15	34037019	34040601	chr15	34965863	34971297	0	0	929770	1.75230383264435e-05	7.49754421469628e-06	chr15:34037019-34040601_chr15:34965863-34971297	0
185220	chr15	34046460	34052373	chr15	34160028	34163731	1	0	112463	0.000384589493237792	0.000225180366971722	chr15:34046460-34052373_chr15:34160028-34163731	1
185221	chr15	34046460	34052373	chr15	34206781	34211477	0	0	159712	0.00101206766701403	0.000622028282813991	chr15:34046460-34052373_chr15:34206781-34211477	0
185222	chr15	34046460	34052373	chr15	34222941	34227571	0	0	175839	9.81021786022438e-08	2.98449687186064e-08	chr15:34046460-34052373_chr15:34222941-34227571	0
185223	chr15	34046460	34052373	chr15	34340172	34344132	0	0	292735	0.000162803178139162	8.95335308055412e-05	chr15:34046460-34052373_chr15:34340172-34344132	0
185224	chr15	34046460	34052373	chr15	34434533	34439658	0	0	387679	4.3461251241018e-07	1.43351627124311e-07	chr15:34046460-34052373_chr15:34434533-34439658	0
185225	chr15	34046460	34052373	chr15	34512205	34516531	0	0	464951	6.0440416741044e-05	3.01034338019424e-05	chr15:34046460-34052373_chr15:34512205-34516531	0
185226	chr15	34046460	34052373	chr15	34579527	34590381	1	0	535537	3.69211744038308e-10	8.62880877861016e-11	chr15:34046460-34052373_chr15:34579527-34590381	1
185227	chr15	34046460	34052373	chr15	34984639	34990512	0	0	938159	1.69976683496007e-05	7.24383108241522e-06	chr15:34046460-34052373_chr15:34984639-34990512	0
185228	chr15	34098771	34104136	chr15	34206781	34211477	0	8	107675	0	0	chr15:34098771-34104136_chr15:34206781-34211477	8
185229	chr15	34098771	34104136	chr15	34222941	34227571	1	17	123802	0	0	chr15:34098771-34104136_chr15:34222941-34227571	18
185230	chr15	34098771	34104136	chr15	34317395	34319709	0	1	217098	3.90526513242176e-06	1.40766302547668e-06	chr15:34098771-34104136_chr15:34317395-34319709	1
185231	chr15	34098771	34104136	chr15	34334321	34339319	0	6	235366	0	0	chr15:34098771-34104136_chr15:34334321-34339319	6
185232	chr15	34098771	34104136	chr15	34340172	34344132	0	3	240698	0	0	chr15:34098771-34104136_chr15:34340172-34344132	3
185233	chr15	34098771	34104136	chr15	34363948	34369467	0	1	265254	0	0	chr15:34098771-34104136_chr15:34363948-34369467	1
185234	chr15	34098771	34104136	chr15	34512205	34516531	0	3	412914	0	0	chr15:34098771-34104136_chr15:34512205-34516531	3
185235	chr15	34098771	34104136	chr15	34579527	34590381	0	4	483500	0	0	chr15:34098771-34104136_chr15:34579527-34590381	4
185236	chr15	34098771	34104136	chr15	34720745	34723551	0	0	620694	1.05154943944351e-07	3.21155969595921e-08	chr15:34098771-34104136_chr15:34720745-34723551	0
185237	chr15	34098771	34104136	chr15	34965863	34971297	0	0	867126	1.95334762223805e-05	8.4782174445408e-06	chr15:34098771-34104136_chr15:34965863-34971297	0
185238	chr15	34098771	34104136	chr15	34984639	34990512	0	0	886122	3.80007271624066e-08	1.09292792593862e-08	chr15:34098771-34104136_chr15:34984639-34990512	0
185239	chr15	34153674	34156972	chr15	34363948	34369467	0	2	211384	4.50986875310053e-06	1.63328035496235e-06	chr15:34153674-34156972_chr15:34363948-34369467	2
185240	chr15	34160028	34163731	chr15	34363948	34369467	0	0	204828	0.000428149944130999	0.00025232371722117	chr15:34160028-34163731_chr15:34363948-34369467	0
185241	chr15	34160028	34163731	chr15	34512205	34516531	0	0	352488	0.000107918101946366	5.71775676929676e-05	chr15:34160028-34163731_chr15:34512205-34516531	0
185242	chr15	34160028	34163731	chr15	34579527	34590381	0	0	423074	7.69088619126505e-05	3.9332625909827e-05	chr15:34160028-34163731_chr15:34579527-34590381	0
185243	chr15	34206781	34211477	chr15	34222941	34227571	1	11	16127	0	0	chr15:34206781-34211477_chr15:34222941-34227571	12
185244	chr15	34206781	34211477	chr15	34334321	34339319	0	4	127691	0	0	chr15:34206781-34211477_chr15:34334321-34339319	4
185245	chr15	34206781	34211477	chr15	34340172	34344132	0	3	133023	0	0	chr15:34206781-34211477_chr15:34340172-34344132	3
185246	chr15	34206781	34211477	chr15	34363948	34369467	1	0	157578	0	0	chr15:34206781-34211477_chr15:34363948-34369467	1
185247	chr15	34206781	34211477	chr15	34434533	34439658	0	0	227966	3.12575056436484e-06	1.11853248885296e-06	chr15:34206781-34211477_chr15:34434533-34439658	0
185248	chr15	34206781	34211477	chr15	34512205	34516531	0	2	305239	0	0	chr15:34206781-34211477_chr15:34512205-34516531	2
185249	chr15	34206781	34211477	chr15	34579527	34590381	1	1	375825	0	0	chr15:34206781-34211477_chr15:34579527-34590381	2
185250	chr15	34206781	34211477	chr15	34965863	34971297	0	0	759451	5.85416789541333e-08	1.72682629306919e-08	chr15:34206781-34211477_chr15:34965863-34971297	0
185251	chr15	34206781	34211477	chr15	34984639	34990512	0	1	778446	9.52182937366358e-14	1.68753899743024e-14	chr15:34206781-34211477_chr15:34984639-34990512	1
185252	chr15	34222941	34227571	chr15	34317395	34319709	0	5	93296	0.00322589868723672	0.00205860152580917	chr15:34222941-34227571_chr15:34317395-34319709	5
185253	chr15	34222941	34227571	chr15	34334321	34339319	0	10	111564	0	0	chr15:34222941-34227571_chr15:34334321-34339319	10
185254	chr15	34222941	34227571	chr15	34340172	34344132	2	6	116896	0	0	chr15:34222941-34227571_chr15:34340172-34344132	8
185255	chr15	34222941	34227571	chr15	34363948	34369467	3	3	141451	0	0	chr15:34222941-34227571_chr15:34363948-34369467	6
185256	chr15	34222941	34227571	chr15	34434533	34439658	1	1	211839	0	0	chr15:34222941-34227571_chr15:34434533-34439658	2
185257	chr15	34222941	34227571	chr15	34512205	34516531	0	5	289112	0	0	chr15:34222941-34227571_chr15:34512205-34516531	5
185258	chr15	34222941	34227571	chr15	34579527	34590381	0	2	359698	0	0	chr15:34222941-34227571_chr15:34579527-34590381	2
185259	chr15	34222941	34227571	chr15	34965863	34971297	0	0	743324	9.89286815232397e-11	2.19850804228372e-11	chr15:34222941-34227571_chr15:34965863-34971297	0
185260	chr15	34222941	34227571	chr15	34984639	34990512	0	1	762319	0	0	chr15:34222941-34227571_chr15:34984639-34990512	1
185261	chr15	34238126	34240576	chr15	34363948	34369467	0	0	127356	0.00335349740077288	0.00214189422806976	chr15:34238126-34240576_chr15:34363948-34369467	0
185262	chr15	34238126	34240576	chr15	34512205	34516531	0	0	275017	1.48498057801594e-06	5.170153170031e-07	chr15:34238126-34240576_chr15:34512205-34516531	0
185263	chr15	34317395	34319709	chr15	34334321	34339319	0	10	18268	2.43401817697168e-05	1.08660852314868e-05	chr15:34317395-34319709_chr15:34334321-34339319	10
185264	chr15	34317395	34319709	chr15	34512205	34516531	0	1	195816	6.17633370258335e-06	2.31592577093487e-06	chr15:34317395-34319709_chr15:34512205-34516531	1
185265	chr15	34334321	34339319	chr15	34340172	34344132	4	20	5332	0	0	chr15:34334321-34339319_chr15:34340172-34344132	24
185266	chr15	34334321	34339319	chr15	34363948	34369467	3	10	29887	0	0	chr15:34334321-34339319_chr15:34363948-34369467	13
185267	chr15	34334321	34339319	chr15	34512205	34516531	0	3	177548	0	0	chr15:34334321-34339319_chr15:34512205-34516531	3
185268	chr15	34334321	34339319	chr15	34579527	34590381	0	6	248134	0	0	chr15:34334321-34339319_chr15:34579527-34590381	6
185269	chr15	34334321	34339319	chr15	34965863	34971297	0	0	631760	3.47082406899497e-05	1.61940025795726e-05	chr15:34334321-34339319_chr15:34965863-34971297	0
185270	chr15	34334321	34339319	chr15	34984639	34990512	0	2	650755	1.71282567649154e-10	3.88824528130272e-11	chr15:34334321-34339319_chr15:34984639-34990512	2
185271	chr15	34340172	34344132	chr15	34363948	34369467	4	16	24555	0	0	chr15:34340172-34344132_chr15:34363948-34369467	20
185272	chr15	34340172	34344132	chr15	34434533	34439658	0	0	94943	0.00454045517442638	0.00292188208763278	chr15:34340172-34344132_chr15:34434533-34439658	0
185273	chr15	34340172	34344132	chr15	34512205	34516531	0	4	172216	0	0	chr15:34340172-34344132_chr15:34512205-34516531	4
185274	chr15	34340172	34344132	chr15	34579527	34590381	1	5	242802	0	0	chr15:34340172-34344132_chr15:34579527-34590381	6
185275	chr15	34340172	34344132	chr15	34965863	34971297	0	0	626428	1.96922069555678e-10	4.49527082224677e-11	chr15:34340172-34344132_chr15:34965863-34971297	0
