chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
185760	chr15	40381225	40385737	chr15	40562025	40567033	chr15:40381225-40385737_chr15:40562025-40567033	0
185761	chr15	40381225	40385737	chr15	40567556	40571903	chr15:40381225-40385737_chr15:40567556-40571903	0
185763	chr15	40381225	40385737	chr15	40592839	40597652	chr15:40381225-40385737_chr15:40592839-40597652	0
185764	chr15	40381225	40385737	chr15	40692542	40698502	chr15:40381225-40385737_chr15:40692542-40698502	0
185766	chr15	40381225	40385737	chr15	40761436	40773064	chr15:40381225-40385737_chr15:40761436-40773064	1.22124532708767e-15
185767	chr15	40381225	40385737	chr15	40805536	40810783	chr15:40381225-40385737_chr15:40805536-40810783	1.08750225935594e-07
185773	chr15	40381225	40385737	chr15	41415031	41420506	chr15:40381225-40385737_chr15:41415031-41420506	6.65543376454636e-06
185775	chr15	40404012	40409141	chr15	40465228	40480467	chr15:40404012-40409141_chr15:40465228-40480467	1.96421437603789e-06
185776	chr15	40404012	40409141	chr15	40506103	40513521	chr15:40404012-40409141_chr15:40506103-40513521	0
185779	chr15	40404012	40409141	chr15	40581304	40585464	chr15:40404012-40409141_chr15:40581304-40585464	4.08894955206129e-06
185781	chr15	40404012	40409141	chr15	40592839	40597652	chr15:40404012-40409141_chr15:40592839-40597652	0
185782	chr15	40404012	40409141	chr15	40692542	40698502	chr15:40404012-40409141_chr15:40692542-40698502	0
185783	chr15	40404012	40409141	chr15	40751498	40756900	chr15:40404012-40409141_chr15:40751498-40756900	5.69757796498038e-10
185785	chr15	40404012	40409141	chr15	40805536	40810783	chr15:40404012-40409141_chr15:40805536-40810783	1.26072353889839e-07
185786	chr15	40404012	40409141	chr15	40842810	40846464	chr15:40404012-40409141_chr15:40842810-40846464	9.61017261325026e-08
185787	chr15	40404012	40409141	chr15	40871298	40875978	chr15:40404012-40409141_chr15:40871298-40875978	1.49007806093948e-10
185791	chr15	40404012	40409141	chr15	40939949	40946446	chr15:40404012-40409141_chr15:40939949-40946446	2.21497080710176e-05
185794	chr15	40404012	40409141	chr15	41329796	41339270	chr15:40404012-40409141_chr15:41329796-41339270	0
185798	chr15	40434248	40446899	chr15	40551371	40554571	chr15:40434248-40446899_chr15:40551371-40554571	6.85153471424726e-06
185799	chr15	40434248	40446899	chr15	40562025	40567033	chr15:40434248-40446899_chr15:40562025-40567033	0
185801	chr15	40434248	40446899	chr15	40581304	40585464	chr15:40434248-40446899_chr15:40581304-40585464	0
185802	chr15	40434248	40446899	chr15	40588888	40592006	chr15:40434248-40446899_chr15:40588888-40592006	0
185804	chr15	40434248	40446899	chr15	40623130	40625216	chr15:40434248-40446899_chr15:40623130-40625216	0.000363798980039354
185807	chr15	40434248	40446899	chr15	40751498	40756900	chr15:40434248-40446899_chr15:40751498-40756900	0
185808	chr15	40434248	40446899	chr15	40761436	40773064	chr15:40434248-40446899_chr15:40761436-40773064	0
185809	chr15	40434248	40446899	chr15	40805536	40810783	chr15:40434248-40446899_chr15:40805536-40810783	0
185814	chr15	40434248	40446899	chr15	40923331	40935672	chr15:40434248-40446899_chr15:40923331-40935672	0
185815	chr15	40434248	40446899	chr15	40939949	40946446	chr15:40434248-40446899_chr15:40939949-40946446	2.59351804257069e-05
185816	chr15	40434248	40446899	chr15	40951727	40956792	chr15:40434248-40446899_chr15:40951727-40956792	0
185817	chr15	40434248	40446899	chr15	41113692	41118348	chr15:40434248-40446899_chr15:41113692-41118348	0
185823	chr15	40434248	40446899	chr15	41603087	41605412	chr15:40434248-40446899_chr15:41603087-41605412	5.01540227726416e-06
185829	chr15	40465228	40480467	chr15	40592839	40597652	chr15:40465228-40480467_chr15:40592839-40597652	0
185830	chr15	40465228	40480467	chr15	40692542	40698502	chr15:40465228-40480467_chr15:40692542-40698502	2.22044604925031e-16
185833	chr15	40465228	40480467	chr15	40805536	40810783	chr15:40465228-40480467_chr15:40805536-40810783	2.77555756156289e-15
185834	chr15	40465228	40480467	chr15	40892696	40897589	chr15:40465228-40480467_chr15:40892696-40897589	4.00568467284756e-13
185840	chr15	40465228	40480467	chr15	41490750	41498063	chr15:40465228-40480467_chr15:41490750-41498063	6.11697799990374e-06
185842	chr15	40506103	40513521	chr15	40562025	40567033	chr15:40506103-40513521_chr15:40562025-40567033	0.000188746332788536
185843	chr15	40506103	40513521	chr15	40567556	40571903	chr15:40506103-40513521_chr15:40567556-40571903	0.0033516909983129
185844	chr15	40506103	40513521	chr15	40592839	40597652	chr15:40506103-40513521_chr15:40592839-40597652	0.000329337734423896
185845	chr15	40506103	40513521	chr15	40692542	40698502	chr15:40506103-40513521_chr15:40692542-40698502	0
185848	chr15	40506103	40513521	chr15	40805536	40810783	chr15:40506103-40513521_chr15:40805536-40810783	7.32747196252603e-15
185849	chr15	40506103	40513521	chr15	40892696	40897589	chr15:40506103-40513521_chr15:40892696-40897589	0
185851	chr15	40506103	40513521	chr15	40951727	40956792	chr15:40506103-40513521_chr15:40951727-40956792	9.86111454714944e-08
185852	chr15	40551371	40554571	chr15	40805536	40810783	chr15:40551371-40554571_chr15:40805536-40810783	0.000127927762706315
185853	chr15	40562025	40567033	chr15	40567556	40571903	chr15:40562025-40567033_chr15:40567556-40571903	0
185854	chr15	40562025	40567033	chr15	40581304	40585464	chr15:40562025-40567033_chr15:40581304-40585464	9.13506096322791e-08
185855	chr15	40562025	40567033	chr15	40588888	40592006	chr15:40562025-40567033_chr15:40588888-40592006	0.00303072275633642
185858	chr15	40562025	40567033	chr15	40692542	40698502	chr15:40562025-40567033_chr15:40692542-40698502	0
185860	chr15	40562025	40567033	chr15	40751498	40756900	chr15:40562025-40567033_chr15:40751498-40756900	0
185861	chr15	40562025	40567033	chr15	40761436	40773064	chr15:40562025-40567033_chr15:40761436-40773064	0
185864	chr15	40562025	40567033	chr15	40871298	40875978	chr15:40562025-40567033_chr15:40871298-40875978	0
185865	chr15	40562025	40567033	chr15	40892696	40897589	chr15:40562025-40567033_chr15:40892696-40897589	0
185866	chr15	40562025	40567033	chr15	40904912	40908555	chr15:40562025-40567033_chr15:40904912-40908555	1.38078437572631e-12
185868	chr15	40562025	40567033	chr15	40951727	40956792	chr15:40562025-40567033_chr15:40951727-40956792	0
185869	chr15	40562025	40567033	chr15	41113692	41118348	chr15:40562025-40567033_chr15:41113692-41118348	4.97387033782104e-08
185871	chr15	40562025	40567033	chr15	41329796	41339270	chr15:40562025-40567033_chr15:41329796-41339270	0
185872	chr15	40562025	40567033	chr15	41398114	41404314	chr15:40562025-40567033_chr15:41398114-41404314	9.32829183519779e-06
185878	chr15	40567556	40571903	chr15	40581304	40585464	chr15:40567556-40571903_chr15:40581304-40585464	3.44169137633799e-15
185879	chr15	40567556	40571903	chr15	40588888	40592006	chr15:40567556-40571903_chr15:40588888-40592006	0
185886	chr15	40567556	40571903	chr15	40805536	40810783	chr15:40567556-40571903_chr15:40805536-40810783	0
185887	chr15	40567556	40571903	chr15	40842810	40846464	chr15:40567556-40571903_chr15:40842810-40846464	1.98122762640196e-09
185889	chr15	40567556	40571903	chr15	40892696	40897589	chr15:40567556-40571903_chr15:40892696-40897589	0
185890	chr15	40567556	40571903	chr15	40904912	40908555	chr15:40567556-40571903_chr15:40904912-40908555	2.88657986402541e-15
185892	chr15	40567556	40571903	chr15	40939949	40946446	chr15:40567556-40571903_chr15:40939949-40946446	1.65173621224923e-07
185898	chr15	40567556	40571903	chr15	41329796	41339270	chr15:40567556-40571903_chr15:41329796-41339270	0
185901	chr15	40567556	40571903	chr15	41583320	41586742	chr15:40567556-40571903_chr15:41583320-41586742	6.33903613800335e-06
185903	chr15	40567556	40571903	chr15	41966913	41976035	chr15:40567556-40571903_chr15:41966913-41976035	3.39334219034981e-06
185905	chr15	40581304	40585464	chr15	40588888	40592006	chr15:40581304-40585464_chr15:40588888-40592006	1.00396735425168e-05
185906	chr15	40581304	40585464	chr15	40592839	40597652	chr15:40581304-40585464_chr15:40592839-40597652	2.44249065417534e-15
185907	chr15	40581304	40585464	chr15	40692542	40698502	chr15:40581304-40585464_chr15:40692542-40698502	7.14761583253676e-13
185908	chr15	40581304	40585464	chr15	40751498	40756900	chr15:40581304-40585464_chr15:40751498-40756900	6.10622663543836e-15
185911	chr15	40581304	40585464	chr15	40892696	40897589	chr15:40581304-40585464_chr15:40892696-40897589	0
185916	chr15	40588888	40592006	chr15	40692542	40698502	chr15:40588888-40592006_chr15:40692542-40698502	0
185917	chr15	40588888	40592006	chr15	40751498	40756900	chr15:40588888-40592006_chr15:40751498-40756900	2.06012984449444e-12
185918	chr15	40588888	40592006	chr15	40761436	40773064	chr15:40588888-40592006_chr15:40761436-40773064	0
185919	chr15	40588888	40592006	chr15	40805536	40810783	chr15:40588888-40592006_chr15:40805536-40810783	2.22044604925031e-16
185920	chr15	40588888	40592006	chr15	40892696	40897589	chr15:40588888-40592006_chr15:40892696-40897589	0
185923	chr15	40592839	40597652	chr15	40692542	40698502	chr15:40592839-40597652_chr15:40692542-40698502	0
185925	chr15	40592839	40597652	chr15	40751498	40756900	chr15:40592839-40597652_chr15:40751498-40756900	0
185926	chr15	40592839	40597652	chr15	40761436	40773064	chr15:40592839-40597652_chr15:40761436-40773064	0
185928	chr15	40592839	40597652	chr15	40805536	40810783	chr15:40592839-40597652_chr15:40805536-40810783	0
185930	chr15	40592839	40597652	chr15	40842810	40846464	chr15:40592839-40597652_chr15:40842810-40846464	0
185931	chr15	40592839	40597652	chr15	40871298	40875978	chr15:40592839-40597652_chr15:40871298-40875978	0
185932	chr15	40592839	40597652	chr15	40892696	40897589	chr15:40592839-40597652_chr15:40892696-40897589	0
185933	chr15	40592839	40597652	chr15	40904912	40908555	chr15:40592839-40597652_chr15:40904912-40908555	0
185934	chr15	40592839	40597652	chr15	40923331	40935672	chr15:40592839-40597652_chr15:40923331-40935672	1.99329441841201e-12
185936	chr15	40592839	40597652	chr15	40951727	40956792	chr15:40592839-40597652_chr15:40951727-40956792	0
185937	chr15	40592839	40597652	chr15	41059869	41064098	chr15:40592839-40597652_chr15:41059869-41064098	8.4125474697494e-08
185941	chr15	40592839	40597652	chr15	41329796	41339270	chr15:40592839-40597652_chr15:41329796-41339270	0
185944	chr15	40592839	40597652	chr15	42546129	42552683	chr15:40592839-40597652_chr15:42546129-42552683	1.81819154110308e-06
185951	chr15	40692542	40698502	chr15	40871298	40875978	chr15:40692542-40698502_chr15:40871298-40875978	0
185953	chr15	40692542	40698502	chr15	40904912	40908555	chr15:40692542-40698502_chr15:40904912-40908555	3.50417472816389e-11
185969	chr15	40751498	40756900	chr15	40805536	40810783	chr15:40751498-40756900_chr15:40805536-40810783	0
185970	chr15	40751498	40756900	chr15	40842810	40846464	chr15:40751498-40756900_chr15:40842810-40846464	4.01760413915042e-06
185971	chr15	40751498	40756900	chr15	40871298	40875978	chr15:40751498-40756900_chr15:40871298-40875978	0
185972	chr15	40751498	40756900	chr15	40892696	40897589	chr15:40751498-40756900_chr15:40892696-40897589	0
185976	chr15	40751498	40756900	chr15	40951727	40956792	chr15:40751498-40756900_chr15:40951727-40956792	1.23633817628033e-08
185979	chr15	40751498	40756900	chr15	41329796	41339270	chr15:40751498-40756900_chr15:41329796-41339270	0
185980	chr15	40751498	40756900	chr15	41398114	41404314	chr15:40751498-40756900_chr15:41398114-41404314	1.53212552701509e-05
185982	chr15	40751498	40756900	chr15	42269413	42277625	chr15:40751498-40756900_chr15:42269413-42277625	2.83412952750695e-06
185983	chr15	40751498	40756900	chr15	42546129	42552683	chr15:40751498-40756900_chr15:42546129-42552683	1.37474076566946e-09
185986	chr15	40761436	40773064	chr15	40842810	40846464	chr15:40761436-40773064_chr15:40842810-40846464	3.74868979968745e-07
185987	chr15	40761436	40773064	chr15	40871298	40875978	chr15:40761436-40773064_chr15:40871298-40875978	0
185988	chr15	40761436	40773064	chr15	40892696	40897589	chr15:40761436-40773064_chr15:40892696-40897589	0
185989	chr15	40761436	40773064	chr15	40904912	40908555	chr15:40761436-40773064_chr15:40904912-40908555	2.42058106891818e-09
185990	chr15	40761436	40773064	chr15	40923331	40935672	chr15:40761436-40773064_chr15:40923331-40935672	2.34356978268124e-12
185992	chr15	40761436	40773064	chr15	40951727	40956792	chr15:40761436-40773064_chr15:40951727-40956792	0
185993	chr15	40761436	40773064	chr15	41113692	41118348	chr15:40761436-40773064_chr15:41113692-41118348	2.11598900845544e-07
186000	chr15	40805536	40810783	chr15	40871298	40875978	chr15:40805536-40810783_chr15:40871298-40875978	1.50855994363042e-11
186002	chr15	40805536	40810783	chr15	40904912	40908555	chr15:40805536-40810783_chr15:40904912-40908555	8.59601279046274e-12
186003	chr15	40805536	40810783	chr15	40923331	40935672	chr15:40805536-40810783_chr15:40923331-40935672	3.26375815262736e-10
186006	chr15	40805536	40810783	chr15	41113692	41118348	chr15:40805536-40810783_chr15:41113692-41118348	2.63522537125027e-12
186009	chr15	40805536	40810783	chr15	41329796	41339270	chr15:40805536-40810783_chr15:41329796-41339270	0
186015	chr15	40805536	40810783	chr15	41966913	41976035	chr15:40805536-40810783_chr15:41966913-41976035	3.79274389672446e-12
186021	chr15	40871298	40875978	chr15	40892696	40897589	chr15:40871298-40875978_chr15:40892696-40897589	0
186022	chr15	40871298	40875978	chr15	40923331	40935672	chr15:40871298-40875978_chr15:40923331-40935672	0.00106381764558505
186023	chr15	40871298	40875978	chr15	41113692	41118348	chr15:40871298-40875978_chr15:41113692-41118348	1.11022302462516e-16
186024	chr15	40871298	40875978	chr15	41229462	41233747	chr15:40871298-40875978_chr15:41229462-41233747	1.88348015628392e-07
186025	chr15	40871298	40875978	chr15	41282558	41287815	chr15:40871298-40875978_chr15:41282558-41287815	3.95702641697859e-05
186034	chr15	40892696	40897589	chr15	41059869	41064098	chr15:40892696-40897589_chr15:41059869-41064098	0.000518843908361322
186035	chr15	40892696	40897589	chr15	41113692	41118348	chr15:40892696-40897589_chr15:41113692-41118348	0
186036	chr15	40892696	40897589	chr15	41229462	41233747	chr15:40892696-40897589_chr15:41229462-41233747	0
186037	chr15	40892696	40897589	chr15	41282558	41287815	chr15:40892696-40897589_chr15:41282558-41287815	0
186039	chr15	40892696	40897589	chr15	41415031	41420506	chr15:40892696-40897589_chr15:41415031-41420506	2.22044604925031e-16
186041	chr15	40892696	40897589	chr15	41541838	41547128	chr15:40892696-40897589_chr15:41541838-41547128	1.50377941321445e-05
186043	chr15	40892696	40897589	chr15	41619874	41623742	chr15:40892696-40897589_chr15:41619874-41623742	1.22138787438386e-05
186046	chr15	40892696	40897589	chr15	41822644	41831160	chr15:40892696-40897589_chr15:41822644-41831160	9.46882550145745e-09
186051	chr15	40904912	40908555	chr15	40951727	40956792	chr15:40904912-40908555_chr15:40951727-40956792	1.2463110506955e-06
186053	chr15	40904912	40908555	chr15	41113692	41118348	chr15:40904912-40908555_chr15:41113692-41118348	0
186054	chr15	40904912	40908555	chr15	41229462	41233747	chr15:40904912-40908555_chr15:41229462-41233747	3.5527136788005e-15
186056	chr15	40904912	40908555	chr15	41329796	41339270	chr15:40904912-40908555_chr15:41329796-41339270	0
186058	chr15	40923331	40935672	chr15	40939949	40946446	chr15:40923331-40935672_chr15:40939949-40946446	0
186060	chr15	40923331	40935672	chr15	41113692	41118348	chr15:40923331-40935672_chr15:41113692-41118348	0
186063	chr15	40923331	40935672	chr15	41282558	41287815	chr15:40923331-40935672_chr15:41282558-41287815	0
186065	chr15	40923331	40935672	chr15	41329796	41339270	chr15:40923331-40935672_chr15:41329796-41339270	0
186067	chr15	40923331	40935672	chr15	41490750	41498063	chr15:40923331-40935672_chr15:41490750-41498063	8.71525074330748e-14
186070	chr15	40923331	40935672	chr15	41619874	41623742	chr15:40923331-40935672_chr15:41619874-41623742	1.37277742517927e-05
186075	chr15	40939949	40946446	chr15	41113692	41118348	chr15:40939949-40946446_chr15:41113692-41118348	0
186076	chr15	40939949	40946446	chr15	41229462	41233747	chr15:40939949-40946446_chr15:41229462-41233747	1.40920186630922e-09
186080	chr15	40951727	40956792	chr15	41059869	41064098	chr15:40951727-40956792_chr15:41059869-41064098	0.000480949958258758
186086	chr15	40951727	40956792	chr15	41329796	41339270	chr15:40951727-40956792_chr15:41329796-41339270	0
186089	chr15	40951727	40956792	chr15	41772613	41781179	chr15:40951727-40956792_chr15:41772613-41781179	1.01654166968501e-05
186090	chr15	40951727	40956792	chr15	41822644	41831160	chr15:40951727-40956792_chr15:41822644-41831160	9.76996261670138e-15
186091	chr15	40951727	40956792	chr15	42454957	42459386	chr15:40951727-40956792_chr15:42454957-42459386	2.95772354574897e-06
186092	chr15	40951727	40956792	chr15	42488177	42492588	chr15:40951727-40956792_chr15:42488177-42492588	2.88908373424768e-06
186095	chr15	41113692	41118348	chr15	41229462	41233747	chr15:41113692-41118348_chr15:41229462-41233747	0
186097	chr15	41113692	41118348	chr15	41329796	41339270	chr15:41113692-41118348_chr15:41329796-41339270	0
186098	chr15	41113692	41118348	chr15	41415031	41420506	chr15:41113692-41118348_chr15:41415031-41420506	1.33338140528849e-09
186101	chr15	41113692	41118348	chr15	41556647	41563109	chr15:41113692-41118348_chr15:41556647-41563109	3.37447671685531e-05
